period,l.r.t,study,loc,block,border,row,tree,fam,geno,herb,flag,leaf,bud2-16,score
2,10360,2,1,1,0,3,60,AGHS1,6,3,Blue,,2,2
2,10361,2,1,1,0,3,61,AGHS1,6,3,Blue,,0,2
2,10362,2,1,1,1,3,62,AGHS1,6,3,Blue,,3,2
2,10363,2,1,1,1,3,63,AGHS8,7,3,White,,0,2
2,10364,2,1,1,0,3,64,AGHS8,7,3,White,,0,2
2,10365,2,1,1,0,3,65,AGHS8,7,3,White,,0,2
2,10366,2,1,1,0,3,66,AGHS8,7,3,White,,0,2
2,10367,2,1,1,0,3,67,AGHS8,7,3,White,,0,2
2,10368,2,1,1,0,3,68,AGHS8,7,3,White,,0,2
2,10369,2,1,1,0,3,69,AGHS8,7,3,White,,0,2
2,10370,2,1,1,1,3,70,AGHS8,7,3,White,,0,2
2,10431,2,1,1,1,4,31,AGHS1,6,1,Blue,,1,2
2,10432,2,1,1,0,4,32,AGHS1,6,1,Blue,,0,2
2,10433,2,1,1,0,4,33,AGHS1,6,1,Blue,,2,2
2,10434,2,1,1,0,4,34,AGHS1,6,1,Blue,,1,2
2,10435,2,1,1,0,4,35,AGHS1,6,1,Blue,,0,2
2,10436,2,1,1,0,4,36,AGHS1,6,1,Blue,,3,2
2,10437,2,1,1,0,4,37,AGHS1,6,1,Blue,,1,2
2,10438,2,1,1,1,4,38,AGHS1,6,1,Blue,,0,2
2,10439,2,1,1,1,4,39,AGHS2,5,1,Pink,,0,2
2,10440,2,1,1,0,4,40,AGHS2,5,1,Pink,,1,2
2,10441,2,1,1,0,4,41,AGHS2,5,1,Pink,,1,2
2,10442,2,1,1,0,4,42,AGHS2,5,1,Pink,,0,2
2,10443,2,1,1,0,4,43,AGHS2,5,1,Pink,,0,2
2,10444,2,1,1,0,4,44,AGHS2,5,1,Pink,,0,2
2,10445,2,1,1,0,4,45,AGHS2,5,1,Pink,,0,2
2,10446,2,1,1,1,4,46,AGHS2,5,1,Pink,,0,2
2,10447,2,1,1,1,4,47,AGHS8,7,1,White,,0,2
2,10448,2,1,1,0,4,48,AGHS8,7,1,White,,0,2
2,10449,2,1,1,0,4,49,AGHS8,7,1,White,,1,2
2,10450,2,1,1,0,4,50,AGHS8,7,1,White,,0,2
2,10451,2,1,1,0,4,51,AGHS8,7,1,White,,0,2
2,10452,2,1,1,0,4,52,AGHS8,7,1,White,,0,2
2,10453,2,1,1,0,4,53,AGHS8,7,1,White,,0,2
2,10454,2,1,1,1,4,54,AGHS8,7,1,White,,0,2
2,10455,2,1,1,1,4,55,AGHS3,1,1,Orange,,1,2
2,10456,2,1,1,0,4,56,AGHS3,1,1,Orange,,0,2
2,10457,2,1,1,0,4,57,AGHS3,1,1,Orange,,0,2
2,10458,2,1,1,0,4,58,AGHS3,1,1,Orange,,0,2
2,10459,2,1,1,0,4,59,AGHS3,1,1,Orange,,0,1
2,10460,2,1,1,0,4,60,AGHS3,1,1,Orange,,0,2
2,10461,2,1,1,0,4,61,AGHS3,1,1,Orange,,0,2
2,10462,2,1,1,1,4,62,AGHS3,1,1,Orange,,0,9
2,10463,2,1,1,1,4,63,AGHS4,2,1,Yellow,,0,2
2,10464,2,1,1,0,4,64,AGHS4,2,1,Yellow,,0,2
2,10465,2,1,1,0,4,65,AGHS4,2,1,Yellow,,0,2
2,10466,2,1,1,0,4,66,AGHS4,2,1,Yellow,,0,1
2,10467,2,1,1,0,4,67,AGHS4,2,1,Yellow,,0,1
2,10468,2,1,1,0,4,68,AGHS4,2,1,Yellow,,0,1
2,10469,2,1,1,0,4,69,AGHS4,2,1,Yellow,,0,1
2,10470,2,1,1,1,4,70,AGHS4,2,1,Yellow,,0,2
2,10531,2,1,2,1,5,31,AGHS2,5,2,Pink,,3,2
2,10532,2,1,2,0,5,32,AGHS2,5,2,Pink,,0,2
2,10533,2,1,2,0,5,33,AGHS2,5,2,Pink,,0,2
2,10534,2,1,2,0,5,34,AGHS2,5,2,Pink,,0,2
2,10535,2,1,2,0,5,35,AGHS2,5,2,Pink,,3,2
2,10536,2,1,2,0,5,36,AGHS2,5,2,Pink,,0,2
2,10537,2,1,2,0,5,37,AGHS2,5,2,Pink,,0,2
2,10538,2,1,2,1,5,38,AGHS2,5,2,Pink,,3,2
2,10539,2,1,2,1,5,39,AGHS8,7,2,White,,0,2
2,10540,2,1,2,0,5,40,AGHS8,7,2,White,,0,2
2,10541,2,1,2,0,5,41,AGHS8,7,2,White,,0,2
2,10542,2,1,2,0,5,42,AGHS8,7,2,White,,3,2
2,10543,2,1,2,0,5,43,AGHS8,7,2,White,,0,2
2,10544,2,1,2,0,5,44,AGHS8,7,2,White,,0,2
2,10545,2,1,2,0,5,45,AGHS8,7,2,White,,0,2
2,10546,2,1,2,1,5,46,AGHS8,7,2,White,,2,2
2,10547,2,1,2,1,5,47,AGHS3,1,2,Orange,,1,2
2,10548,2,1,2,0,5,48,AGHS3,1,2,Orange,,0,2
2,10549,2,1,2,0,5,49,AGHS3,1,2,Orange,,1,2
2,10550,2,1,2,0,5,50,AGHS3,1,2,Orange,,0,2
2,10551,2,1,2,0,5,51,AGHS3,1,2,Orange,,0,2
2,10552,2,1,2,0,5,52,AGHS3,1,2,Orange,,1,2
2,10553,2,1,2,0,5,53,AGHS3,1,2,Orange,,0,2
2,10554,2,1,2,1,5,54,AGHS3,1,2,Orange,,0,2
2,10555,2,1,2,1,5,55,AGHS4,2,2,Yellow,,0,2
2,10556,2,1,2,0,5,56,AGHS4,2,2,Yellow,,0,2
2,10557,2,1,2,0,5,57,AGHS4,2,2,Yellow,,1,2
2,10558,2,1,2,0,5,58,AGHS4,2,2,Yellow,,0,2
2,10559,2,1,2,0,5,59,AGHS4,2,2,Yellow,,0,2
2,10560,2,1,2,0,5,60,AGHS4,2,2,Yellow,,1,2
2,10561,2,1,2,0,5,61,AGHS4,2,2,Yellow,,1,2
2,10562,2,1,2,1,5,62,AGHS4,2,2,Yellow,,1,1
2,10563,2,1,2,1,5,63,AGHS1,6,2,Blue,,1,2
2,10564,2,1,2,0,5,64,AGHS1,6,2,Blue,,1,2
2,10565,2,1,2,0,5,65,AGHS1,6,2,Blue,,3,2
2,10566,2,1,2,0,5,66,AGHS1,6,2,Blue,,3,2
2,10567,2,1,2,0,5,67,AGHS1,6,2,Blue,,3,2
2,10568,2,1,2,0,5,68,AGHS1,6,2,Blue,,3,2
2,10569,2,1,2,0,5,69,AGHS1,6,2,Blue,,3,2
2,10570,2,1,2,1,5,70,AGHS1,6,2,Blue,,3,2
2,10631,2,1,2,1,6,31,AGHS1,6,3,Blue,,3,1
2,10632,2,1,2,0,6,32,AGHS1,6,3,Blue,,3,2
2,10633,2,1,2,0,6,33,AGHS1,6,3,Blue,,3,2
2,10634,2,1,2,0,6,34,AGHS1,6,3,Blue,,3,2
2,10635,2,1,2,0,6,35,AGHS1,6,3,Blue,,1,2
2,10636,2,1,2,0,6,36,AGHS1,6,3,Blue,,3,2
2,10637,2,1,2,0,6,37,AGHS1,6,3,Blue,,3,2
2,10638,2,1,2,1,6,38,AGHS1,6,3,Blue,,3,1
2,10639,2,1,2,1,6,39,AGHS3,1,3,Orange,,3,2
2,10640,2,1,2,0,6,40,AGHS3,1,3,Orange,,0,2
2,10641,2,1,2,0,6,41,AGHS3,1,3,Orange,,3,2
2,10642,2,1,2,0,6,42,AGHS3,1,3,Orange,,1,2
2,10643,2,1,2,0,6,43,AGHS3,1,3,Orange,,0,2
2,10644,2,1,2,0,6,44,AGHS3,1,3,Orange,,3,2
2,10645,2,1,2,0,6,45,AGHS3,1,3,Orange,,1,2
2,10646,2,1,2,1,6,46,AGHS3,1,3,Orange,,3,2
2,10647,2,1,2,1,6,47,AGHS4,2,3,Yellow,,1,2
2,10648,2,1,2,0,6,48,AGHS4,2,3,Yellow,,0,2
2,10649,2,1,2,0,6,49,AGHS4,2,3,Yellow,,1,2
2,10650,2,1,2,0,6,50,AGHS4,2,3,Yellow,,0,2
2,10651,2,1,2,0,6,51,AGHS4,2,3,Yellow,,0,2
2,10652,2,1,2,0,6,52,AGHS4,2,3,Yellow,,1,2
2,10653,2,1,2,0,6,53,AGHS4,2,3,Yellow,,0,2
2,10654,2,1,2,1,6,54,AGHS4,2,3,Yellow,,1,2
2,10655,2,1,2,1,6,55,AGHS8,7,3,White,,0,2
2,10656,2,1,2,0,6,56,AGHS8,7,3,White,,0,2
2,10657,2,1,2,0,6,57,AGHS8,7,3,White,,0,2
2,10658,2,1,2,0,6,58,AGHS8,7,3,White,,0,2
2,10659,2,1,2,0,6,59,AGHS8,7,3,White,,0,2
2,10660,2,1,2,0,6,60,AGHS8,7,3,White,,0,2
2,10661,2,1,2,0,6,61,AGHS8,7,3,White,,0,2
2,10662,2,1,2,1,6,62,AGHS8,7,3,White,,1,2
2,10663,2,1,2,1,6,63,AGHS2,5,3,Pink,,1,2
2,10664,2,1,2,0,6,64,AGHS2,5,3,Pink,,0,2
2,10665,2,1,2,0,6,65,AGHS2,5,3,Pink,,3,2
2,10666,2,1,2,0,6,66,AGHS2,5,3,Pink,,3,2
2,10667,2,1,2,0,6,67,AGHS2,5,3,Pink,,1,2
2,10668,2,1,2,0,6,68,AGHS2,5,3,Pink,,1,2
2,10669,2,1,2,0,6,69,AGHS2,5,3,Pink,,3,2
2,10670,2,1,2,1,6,70,AGHS2,5,3,Pink,,3,2
2,10731,2,1,2,1,7,31,AGHS3,1,1,Orange,,0,2
2,10732,2,1,2,0,7,32,AGHS3,1,1,Orange,,3,2
2,10733,2,1,2,0,7,33,AGHS3,1,1,Orange,,2,9
2,10734,2,1,2,0,7,34,AGHS3,1,1,Orange,,1,2
2,10735,2,1,2,0,7,35,AGHS3,1,1,Orange,,0,2
2,10736,2,1,2,0,7,36,AGHS3,1,1,Orange,,0,9
2,10737,2,1,2,0,7,37,AGHS3,1,1,Orange,,0,2
2,10738,2,1,2,1,7,38,AGHS3,1,1,Orange,,3,2
2,10739,2,1,2,1,7,39,AGHS4,2,1,Yellow,,0,2
2,10740,2,1,2,0,7,40,AGHS4,2,1,Yellow,,0,1
2,10741,2,1,2,0,7,41,AGHS4,2,1,Yellow,,1,2
2,10742,2,1,2,0,7,42,AGHS4,2,1,Yellow,,0,2
2,10743,2,1,2,0,7,43,AGHS4,2,1,Yellow,,1,2
2,10744,2,1,2,0,7,44,AGHS4,2,1,Yellow,,0,2
2,10745,2,1,2,0,7,45,AGHS4,2,1,Yellow,,1,2
2,10746,2,1,2,1,7,46,AGHS4,2,1,Yellow,,1,1
2,10747,2,1,2,1,7,47,AGHS1,6,1,Blue,,1,2
2,10748,2,1,2,0,7,48,AGHS1,6,1,Blue,,3,2
2,10749,2,1,2,0,7,49,AGHS1,6,1,Blue,,3,2
2,10750,2,1,2,0,7,50,AGHS1,6,1,Blue,,3,2
2,10751,2,1,2,0,7,51,AGHS1,6,1,Blue,,3,2
2,10752,2,1,2,0,7,52,AGHS1,6,1,Blue,,3,2
2,10753,2,1,2,0,7,53,AGHS1,6,1,Blue,,0,2
2,10754,2,1,2,1,7,54,AGHS1,6,1,Blue,,3,2
2,10755,2,1,2,1,7,55,AGHS2,5,1,Pink,,3,2
2,10756,2,1,2,0,7,56,AGHS2,5,1,Pink,,2,2
2,10757,2,1,2,0,7,57,AGHS2,5,1,Pink,,2,2
2,10758,2,1,2,0,7,58,AGHS2,5,1,Pink,,0,2
2,10759,2,1,2,0,7,59,AGHS2,5,1,Pink,,1,2
2,10760,2,1,2,0,7,60,AGHS2,5,1,Pink,,3,2
2,10761,2,1,2,0,7,61,AGHS2,5,1,Pink,,2,2
2,10762,2,1,2,1,7,62,AGHS2,5,1,Pink,,3,2
2,10763,2,1,2,1,7,63,AGHS8,7,1,White,,1,2
2,10764,2,1,2,0,7,64,AGHS8,7,1,White,,2,2
2,10765,2,1,2,0,7,65,AGHS8,7,1,White,,0,2
2,10766,2,1,2,0,7,66,AGHS8,7,1,White,,0,2
2,10767,2,1,2,0,7,67,AGHS8,7,1,White,,0,2
2,10768,2,1,2,0,7,68,AGHS8,7,1,White,,0,9
2,10769,2,1,2,0,7,69,AGHS8,7,1,White,,0,3
2,10770,2,1,2,1,7,70,AGHS8,7,1,White,,0,2
2,10831,2,1,2,1,8,31,AGHS1,6,0,Blue,,2,2
2,10832,2,1,2,0,8,32,AGHS1,6,0,Blue,,2,2
2,10833,2,1,2,0,8,33,AGHS1,6,0,Blue,,3,2
2,10834,2,1,2,0,8,34,AGHS1,6,0,Blue,,1,2
2,10835,2,1,2,0,8,35,AGHS1,6,0,Blue,,1,2
2,10836,2,1,2,0,8,36,AGHS1,6,0,Blue,,3,2
2,10837,2,1,2,0,8,37,AGHS1,6,0,Blue,,0,2
2,10838,2,1,2,1,8,38,AGHS1,6,0,Blue,,3,2
2,10839,2,1,2,1,8,39,AGHS2,5,0,Pink,,3,2
2,10840,2,1,2,0,8,40,AGHS2,5,0,Pink,,3,2
2,10841,2,1,2,0,8,41,AGHS2,5,0,Pink,,2,2
2,10842,2,1,2,0,8,42,AGHS2,5,0,Pink,,0,2
2,10843,2,1,2,0,8,43,AGHS2,5,0,Pink,,3,2
2,10844,2,1,2,0,8,44,AGHS2,5,0,Pink,,3,2
2,10845,2,1,2,0,8,45,AGHS2,5,0,Pink,,3,2
2,10846,2,1,2,1,8,46,AGHS2,5,0,Pink,,1,2
2,10847,2,1,2,1,8,47,AGHS8,7,0,White,,3,2
2,10848,2,1,2,0,8,48,AGHS8,7,0,White,,0,2
2,10849,2,1,2,0,8,49,AGHS8,7,0,White,,0,2
2,10850,2,1,2,0,8,50,AGHS8,7,0,White,,1,2
2,10851,2,1,2,0,8,51,AGHS8,7,0,White,,1,2
2,10852,2,1,2,0,8,52,AGHS8,7,0,White,,0,2
2,10853,2,1,2,0,8,53,AGHS8,7,0,White,,1,2
2,10854,2,1,2,1,8,54,AGHS8,7,0,White,,1,2
2,10855,2,1,2,1,8,55,AGHS3,1,0,Orange,,1,2
2,10856,2,1,2,0,8,56,AGHS3,1,0,Orange,,0,2
2,10857,2,1,2,0,8,57,AGHS3,1,0,Orange,,3,2
2,10858,2,1,2,0,8,58,AGHS3,1,0,Orange,,2,2
2,10859,2,1,2,0,8,59,AGHS3,1,0,Orange,,2,2
2,10860,2,1,2,0,8,60,AGHS3,1,0,Orange,,2,2
2,10861,2,1,2,0,8,61,AGHS3,1,0,Orange,,1,2
2,10862,2,1,2,1,8,62,AGHS3,1,0,Orange,,2,2
2,10863,2,1,2,1,8,63,AGHS4,2,0,Yellow,,0,2
2,10864,2,1,2,0,8,64,AGHS4,2,0,Yellow,,0,1
2,10865,2,1,2,0,8,65,AGHS4,2,0,Yellow,,0,2
2,10866,2,1,2,0,8,66,AGHS4,2,0,Yellow,,0,2
2,10867,2,1,2,0,8,67,AGHS4,2,0,Yellow,,1,2
2,10868,2,1,2,0,8,68,AGHS4,2,0,Yellow,,0,2
2,10869,2,1,2,0,8,69,AGHS4,2,0,Yellow,,0,2
2,10870,2,1,2,1,8,70,AGHS4,2,0,Yellow,,0,2
2,10931,2,1,3,1,9,31,AGHS2,5,1,Pink,,3,2
2,10932,2,1,3,0,9,32,AGHS2,5,1,Pink,,3,2
2,10933,2,1,3,0,9,33,AGHS2,5,1,Pink,,3,2
2,10934,2,1,3,0,9,34,AGHS2,5,1,Pink,,3,2
2,10935,2,1,3,0,9,35,AGHS2,5,1,Pink,,0,2
2,10936,2,1,3,0,9,36,AGHS2,5,1,Pink,,2,2
2,10937,2,1,3,0,9,37,AGHS2,5,1,Pink,,2,2
2,10938,2,1,3,1,9,38,AGHS2,5,1,Pink,,2,2
2,10939,2,1,3,1,9,39,AGHS3,1,1,Orange,,2,2
2,10940,2,1,3,0,9,40,AGHS3,1,1,Orange,,2,9
2,10941,2,1,3,0,9,41,AGHS3,1,1,Orange,,2,9
2,10942,2,1,3,0,9,42,AGHS3,1,1,Orange,,2,2
2,10943,2,1,3,0,9,43,AGHS3,1,1,Orange,,3,2
2,10944,2,1,3,0,9,44,AGHS3,1,1,Orange,,1,2
2,10945,2,1,3,0,9,45,AGHS3,1,1,Orange,,0,2
2,10946,2,1,3,1,9,46,AGHS3,1,1,Orange,,0,2
2,10947,2,1,3,1,9,47,AGHS8,7,1,White,,0,9
2,10948,2,1,3,0,9,48,AGHS8,7,1,White,,0,2
2,10949,2,1,3,0,9,49,AGHS8,7,1,White,,2,2
2,10950,2,1,3,0,9,50,AGHS8,7,1,White,,1,2
2,10951,2,1,3,0,9,51,AGHS8,7,1,White,,0,2
2,10952,2,1,3,0,9,52,AGHS8,7,1,White,,1,2
2,10953,2,1,3,0,9,53,AGHS8,7,1,White,,0,2
2,10954,2,1,3,1,9,54,AGHS8,7,1,White,,0,2
2,10955,2,1,3,1,9,55,AGHS1,6,1,Blue,,3,2
2,10956,2,1,3,0,9,56,AGHS1,6,1,Blue,,2,2
2,10957,2,1,3,0,9,57,AGHS1,6,1,Blue,,3,2
2,10958,2,1,3,0,9,58,AGHS1,6,1,Blue,,3,2
2,10959,2,1,3,0,9,59,AGHS1,6,1,Blue,,3,2
2,10960,2,1,3,0,9,60,AGHS1,6,1,Blue,,3,2
2,10961,2,1,3,0,9,61,AGHS1,6,1,Blue,,3,2
2,10962,2,1,3,1,9,62,AGHS1,6,1,Blue,,3,2
2,10963,2,1,3,1,9,63,AGHS4,2,1,Yellow,,0,2
2,10964,2,1,3,0,9,64,AGHS4,2,1,Yellow,,0,2
2,10965,2,1,3,0,9,65,AGHS4,2,1,Yellow,,0,2
2,10966,2,1,3,0,9,66,AGHS4,2,1,Yellow,,0,2
2,10967,2,1,3,0,9,67,AGHS4,2,1,Yellow,,2,2
2,10968,2,1,3,0,9,68,AGHS4,2,1,Yellow,,0,2
2,10969,2,1,3,0,9,69,AGHS4,2,1,Yellow,,0,2
2,10970,2,1,3,1,9,70,AGHS4,2,1,Yellow,,3,2
2,11031,2,1,3,1,10,31,AGHS1,6,0,Blue,,3,2
2,11032,2,1,3,0,10,32,AGHS1,6,0,Blue,,3,2
2,11033,2,1,3,0,10,33,AGHS1,6,0,Blue,,3,2
2,11034,2,1,3,0,10,34,AGHS1,6,0,Blue,,3,2
2,11035,2,1,3,0,10,35,AGHS1,6,0,Blue,,3,2
2,11036,2,1,3,0,10,36,AGHS1,6,0,Blue,,3,2
2,11037,2,1,3,0,10,37,AGHS1,6,0,Blue,,3,2
2,11038,2,1,3,1,10,38,AGHS1,6,0,Blue,,3,2
2,11039,2,1,3,1,10,39,AGHS3,1,0,Orange,,2,2
2,11040,2,1,3,0,10,40,AGHS3,1,0,Orange,,2,2
2,11041,2,1,3,0,10,41,AGHS3,1,0,Orange,,1,2
2,11042,2,1,3,0,10,42,AGHS3,1,0,Orange,,0,2
2,11043,2,1,3,0,10,43,AGHS3,1,0,Orange,,3,2
2,11044,2,1,3,0,10,44,AGHS3,1,0,Orange,,3,2
2,11045,2,1,3,0,10,45,AGHS3,1,0,Orange,,3,2
2,11046,2,1,3,1,10,46,AGHS3,1,0,Orange,,3,2
2,11047,2,1,3,1,10,47,AGHS4,2,0,Yellow,,1,2
2,11048,2,1,3,0,10,48,AGHS4,2,0,Yellow,,1,2
2,11049,2,1,3,0,10,49,AGHS4,2,0,Yellow,,0,2
2,11050,2,1,3,0,10,50,AGHS4,2,0,Yellow,,0,2
2,11051,2,1,3,0,10,51,AGHS4,2,0,Yellow,,1,2
2,11052,2,1,3,0,10,52,AGHS4,2,0,Yellow,,0,2
2,11053,2,1,3,0,10,53,AGHS4,2,0,Yellow,,0,2
2,11054,2,1,3,1,10,54,AGHS4,2,0,Yellow,,0,2
2,11055,2,1,3,1,10,55,AGHS2,5,0,Pink,,0,2
2,11056,2,1,3,0,10,56,AGHS2,5,0,Pink,,1,2
2,11057,2,1,3,0,10,57,AGHS2,5,0,Pink,,3,2
2,11058,2,1,3,0,10,58,AGHS2,5,0,Pink,,3,2
2,11059,2,1,3,0,10,59,AGHS2,5,0,Pink,,1,2
2,11060,2,1,3,0,10,60,AGHS2,5,0,Pink,,3,2
2,11061,2,1,3,0,10,61,AGHS2,5,0,Pink,,3,2
2,11062,2,1,3,1,10,62,AGHS2,5,0,Pink,,3,2
2,11063,2,1,3,1,10,63,AGHS8,7,0,White,,2,2
2,11064,2,1,3,0,10,64,AGHS8,7,0,White,,0,2
2,11065,2,1,3,0,10,65,AGHS8,7,0,White,,3,2
2,11066,2,1,3,0,10,66,AGHS8,7,0,White,,0,2
2,11067,2,1,3,0,10,67,AGHS8,7,0,White,,0,2
2,11068,2,1,3,0,10,68,AGHS8,7,0,White,,0,2
2,11069,2,1,3,0,10,69,AGHS8,7,0,White,,2,2
2,11070,2,1,3,1,10,70,AGHS8,7,0,White,,0,2
2,11131,2,1,3,1,11,31,AGHS4,2,2,Yellow,,0,2
2,11132,2,1,3,0,11,32,AGHS4,2,2,Yellow,,0,2
2,11133,2,1,3,0,11,33,AGHS4,2,2,Yellow,,0,2
2,11134,2,1,3,0,11,34,AGHS4,2,2,Yellow,,1,2
2,11135,2,1,3,0,11,35,AGHS4,2,2,Yellow,,1,2
2,11136,2,1,3,0,11,36,AGHS4,2,2,Yellow,,0,2
2,11137,2,1,3,0,11,37,AGHS4,2,2,Yellow,,0,2
2,11138,2,1,3,1,11,38,AGHS4,2,2,Yellow,,1,2
2,11139,2,1,3,1,11,39,AGHS1,6,2,Blue,,3,2
2,11140,2,1,3,0,11,40,AGHS1,6,2,Blue,,3,2
2,11141,2,1,3,0,11,41,AGHS1,6,2,Blue,,1,2
2,11142,2,1,3,0,11,42,AGHS1,6,2,Blue,,3,2
2,11143,2,1,3,0,11,43,AGHS1,6,2,Blue,,3,2
2,11144,2,1,3,0,11,44,AGHS1,6,2,Blue,,3,2
2,11145,2,1,3,0,11,45,AGHS1,6,2,Blue,,3,2
2,11146,2,1,3,1,11,46,AGHS1,6,2,Blue,,3,9
2,11147,2,1,3,1,11,47,AGHS3,1,2,Orange,,0,2
2,11148,2,1,3,0,11,48,AGHS3,1,2,Orange,,1,2
2,11149,2,1,3,0,11,49,AGHS3,1,2,Orange,,1,2
2,11150,2,1,3,0,11,50,AGHS3,1,2,Orange,,2,2
2,11151,2,1,3,0,11,51,AGHS3,1,2,Orange,,1,2
2,11152,2,1,3,0,11,52,AGHS3,1,2,Orange,,0,2
2,11153,2,1,3,0,11,53,AGHS3,1,2,Orange,,0,2
2,11154,2,1,3,1,11,54,AGHS3,1,2,Orange,,0,2
2,11155,2,1,3,1,11,55,AGHS2,5,2,Pink,,0,2
2,11156,2,1,3,0,11,56,AGHS2,5,2,Pink,,3,1
2,11157,2,1,3,0,11,57,AGHS2,5,2,Pink,,3,2
2,11158,2,1,3,0,11,58,AGHS2,5,2,Pink,,3,2
2,11159,2,1,3,0,11,59,AGHS2,5,2,Pink,,3,2
2,11160,2,1,3,0,11,60,AGHS2,5,2,Pink,,1,2
2,11161,2,1,3,0,11,61,AGHS2,5,2,Pink,,3,2
2,11162,2,1,3,1,11,62,AGHS2,5,2,Pink,,1,2
2,11163,2,1,3,1,11,63,AGHS8,7,2,White,,2,2
2,11164,2,1,3,0,11,64,AGHS8,7,2,White,,2,2
2,11165,2,1,3,0,11,65,AGHS8,7,2,White,,3,9
2,11166,2,1,3,0,11,66,AGHS8,7,2,White,,3,2
2,11167,2,1,3,0,11,67,AGHS8,7,2,White,,0,2
2,11168,2,1,3,0,11,68,AGHS8,7,2,White,,0,9
2,11169,2,1,3,0,11,69,AGHS8,7,2,White,,0,2
2,11170,2,1,3,1,11,70,AGHS8,7,2,White,,0,2
2,11231,2,1,3,1,12,31,AGHS3,1,3,Orange,,0,1
2,11232,2,1,3,0,12,32,AGHS3,1,3,Orange,,0,2
2,11233,2,1,3,0,12,33,AGHS3,1,3,Orange,,3,2
2,11234,2,1,3,0,12,34,AGHS3,1,3,Orange,,2,2
2,11235,2,1,3,0,12,35,AGHS3,1,3,Orange,,3,2
2,11236,2,1,3,0,12,36,AGHS3,1,3,Orange,,2,2
2,11237,2,1,3,0,12,37,AGHS3,1,3,Orange,,2,2
2,11238,2,1,3,1,12,38,AGHS3,1,3,Orange,,3,2
2,11239,2,1,3,1,12,39,AGHS8,7,3,White,,3,2
2,11240,2,1,3,0,12,40,AGHS8,7,3,White,,3,2
2,11241,2,1,3,0,12,41,AGHS8,7,3,White,,3,2
2,11242,2,1,3,0,12,42,AGHS8,7,3,White,,3,2
2,11243,2,1,3,0,12,43,AGHS8,7,3,White,,3,2
2,11244,2,1,3,0,12,44,AGHS8,7,3,White,,0,2
2,11245,2,1,3,0,12,45,AGHS8,7,3,White,,2,2
2,11246,2,1,3,1,12,46,AGHS8,7,3,White,,2,5
2,11247,2,1,3,1,12,47,AGHS4,2,3,Yellow,,0,2
2,11248,2,1,3,0,12,48,AGHS4,2,3,Yellow,,3,2
2,11249,2,1,3,0,12,49,AGHS4,2,3,Yellow,,0,2
2,11250,2,1,3,0,12,50,AGHS4,2,3,Yellow,,0,2
2,11251,2,1,3,0,12,51,AGHS4,2,3,Yellow,,0,2
2,11252,2,1,3,0,12,52,AGHS4,2,3,Yellow,,0,2
2,11253,2,1,3,0,12,53,AGHS4,2,3,Yellow,,3,2
2,11254,2,1,3,1,12,54,AGHS4,2,3,Yellow,,1,2
2,11255,2,1,3,1,12,55,AGHS1,6,3,Blue,,2,2
2,11256,2,1,3,0,12,56,AGHS1,6,3,Blue,,3,2
2,11257,2,1,3,0,12,57,AGHS1,6,3,Blue,,3,2
2,11258,2,1,3,0,12,58,AGHS1,6,3,Blue,,3,2
2,11259,2,1,3,0,12,59,AGHS1,6,3,Blue,,2,2
2,11260,2,1,3,0,12,60,AGHS1,6,3,Blue,,3,2
2,11261,2,1,3,0,12,61,AGHS1,6,3,Blue,,0,2
2,11262,2,1,3,1,12,62,AGHS1,6,3,Blue,,2,2
2,11263,2,1,3,1,12,63,AGHS2,5,3,Pink,,1,2
2,11264,2,1,3,0,12,64,AGHS2,5,3,Pink,,3,9
2,11265,2,1,3,0,12,65,AGHS2,5,3,Pink,,2,2
2,11266,2,1,3,0,12,66,AGHS2,5,3,Pink,,2,2
2,11267,2,1,3,0,12,67,AGHS2,5,3,Pink,,2,2
2,11268,2,1,3,0,12,68,AGHS2,5,3,Pink,,2,2
2,11269,2,1,3,0,12,69,AGHS2,5,3,Pink,,2,2
2,11270,2,1,3,1,12,70,AGHS2,5,3,Pink,,2,9
2,11331,2,1,4,1,13,31,AGHS8,7,0,White,,3,2
2,11332,2,1,4,0,13,32,AGHS8,7,0,White,,3,2
2,11333,2,1,4,0,13,33,AGHS8,7,0,White,,2,2
2,11334,2,1,4,0,13,34,AGHS8,7,0,White,,3,9
2,11335,2,1,4,0,13,35,AGHS8,7,0,White,,1,2
2,11336,2,1,4,0,13,36,AGHS8,7,0,White,,3,2
2,11337,2,1,4,0,13,37,AGHS8,7,0,White,,0,2
2,11338,2,1,4,1,13,38,AGHS8,7,0,White,,3,2
2,11339,2,1,4,1,13,39,AGHS4,2,0,Yellow,,2,2
2,11340,2,1,4,0,13,40,AGHS4,2,0,Yellow,,1,2
2,11341,2,1,4,0,13,41,AGHS4,2,0,Yellow,,1,2
2,11342,2,1,4,0,13,42,AGHS4,2,0,Yellow,,2,2
2,11343,2,1,4,0,13,43,AGHS4,2,0,Yellow,,1,2
2,11344,2,1,4,0,13,44,AGHS4,2,0,Yellow,,1,2
2,11345,2,1,4,0,13,45,AGHS4,2,0,Yellow,,0,2
2,11346,2,1,4,1,13,46,AGHS4,2,0,Yellow,,2,2
2,11347,2,1,4,1,13,47,AGHS2,5,0,Pink,,3,2
2,11348,2,1,4,0,13,48,AGHS2,5,0,Pink,,0,2
2,11349,2,1,4,0,13,49,AGHS2,5,0,Pink,,0,2
